Shori___1030_SZ	2017/02/14 23:28:16	@shszvi ツイにたくさん❤使ってたら、娘にキモって💦って言われたぁ💙💙\n昨日ね、100個位クッキー🍪焼いたぁ😋😋
aladdins0209	2017/02/14 23:28:16	@ganov_kk \n片言でも行けるでしょ(笑)
sammy_1230	2017/02/14 23:28:16	@chaos2nd ですね！ちなみにアルコール提供はシーのみ、アトラクションが多いのはランドって感じです！何かしらのご参考になれば…
___amm3	2017/02/14 23:28:16	@Nanami___voice 昨日もらいやした
PDDTWOQjQsbr4ke	2017/02/14 23:28:16	GLE @AbemaTV でオンエア中！ https://t.co/F0NGIgVitK https://t.co/d03M0ItTzh
DD5111001102	2017/02/14 23:28:16	@rainy_bluemoon \n食べくらべ！誰か企画してくれないかな？同じ材料で粕汁作ったり甘酒作ったり楽しそうよね！ https://t.co/XWr8oRh3xs
aletk0_trpg	2017/02/14 23:28:17	@kanae801 ふてねw
Yasu_10love	2017/02/14 23:28:17	@Rei_b1ue それが僕達のお仕事だからねー\nへへ、すーっごく嬉しいよ(ふにゃ)
maple3syrup	2017/02/14 23:28:17	@galaxermendes わかってるよ！
ro_z7	2017/02/14 23:28:17	RT @ro_z7: 好きなものしか入ってない・・・・
Xx_gomama_x	2017/02/14 23:28:17	あなた、怠惰ですねぇ
ars_____kznr6	2017/02/14 23:28:17	@3104ryo_lov \nありがとうございます！\nDMにて本垢お伝えしたいのでフォローしていただけますか？
sanakado	2017/02/14 23:28:17	RT @kotoko0: 友人「何故バレンタインにゴリラとチンパンジーを交換しなければならないのか」 https://t.co/IdjoEae1GE
1103kensei	2017/02/14 23:28:17	@otousan5241 泣くぞ
m_o_m_o_1220	2017/02/14 23:28:17	@ue_pm_pm 私もタメで失礼します😳\n\nね！メジャーデビューだから凝った曲つくってもらえるのかなとか思っちゃう。笑
zilch_spookie	2017/02/14 23:28:17	RT @kijima222: 俺に勇気をくれるかい。 https://t.co/yWjjUnc6zr
ainyan_59	2017/02/14 23:28:17	@masahiros2000 \nがんばってください✊😊
___mimo315	2017/02/14 23:28:17	@Can10423248 最初聞いた時の「いぬ！ねこ！にゃんにゃんにゃん！」の衝撃さよ。可愛いから許されるんだろうな。。。。るかちゃん。。。
HcZrsG9zVAiQVHs	2017/02/14 23:28:17	RT @RYOSUKE__AIing_: これ、ほんとに効果あります！\n私、Dear最前列です(笑)(笑)\nRTした方がいいですよ！！ https://t.co/J4T4sBKPPF
V58_	2017/02/14 23:28:17	RT @yukimakochi: 食べるw #agqr #rietion
pastycake_	2017/02/14 23:28:17	RT @mochi_0430: 🍫にこまき🍫 https://t.co/0UCV0eJQMu
Pierce_B_DASH	2017/02/14 23:28:17	RT @wm_vp5: *この垢で初タグしやす*\nRTしてくれたら嬉しいです！\n#RTした人全員フォローする \n#RTした人全員フォローする \n#RTした人全員フォローする \n#いいねした人全員フォロー \n#V系好きな人RT \n#いいねした人全員フォロー… 
ashly00_	2017/02/14 23:28:17	ｱｯﾎﾟｰﾊﾟｲ https://t.co/e69K2bCOSU
____oymo	2017/02/14 23:28:18	@sy_zj7 \n\nみのりちゃんありがとうです💜💜😆
Oyazi_1001	2017/02/14 23:28:18	ちなみに全アニメの中で一番好きなアニメはおそらく　ぼくらの　だとおもう
meru_nyan	2017/02/14 23:28:18	@mr0tn 他のリプと矛盾してる〜〜！
oka_chin777	2017/02/14 23:28:18	RT @njpw1972: 【WEBで無料掲載！】\n「棚橋と中邑を引きずり下ろさねえと、新日本が終わると思った」不遇時代を経て『G1』初制覇～IWGP初戴冠へ！\n 真壁刀義“20周年記念”ロングインタビュー！（第2回）… 
n__t__k__u	2017/02/14 23:28:18	@emi_pom3 \nまってまって、\nまるで私だけが田舎者みたいやん？笑
konirui519	2017/02/14 23:28:18	RT @uver_crewmovie: [一滴の影響/UVERworld]\n\nずるい奴が笑う世界 そう言いながら物事が\nゆっくりでも良い方に進むと信じ 今日も\n正しく生きようとする君は素敵だよ\nそんな自分を君も愛してあげてよ https://t.co/0J58XqJYXj
Setsuna_Alice	2017/02/14 23:28:18	RT @yonhapjp: 北朝鮮の金正男氏　マレーシアで殺害 : 【ソウル聯合ニュース】故金正日（キム・ジョンイル）総書記の長男、正男（ジョンナム）氏が１３日午前、マレーシアで殺害されたもようだ。韓国政府消息筋は１４日、伝えた。\n<YNAPHO... https://t.co…
RGS9693	2017/02/14 23:28:18	@haruharo_cas 全然いいと思う
selfcestor	2017/02/14 23:28:18	@beito_is_shit あ、ダメだこりゃ
Libra_saya1023	2017/02/14 23:28:18	RT @taltalasuka: はっぴばれんたうぃん https://t.co/x4iVM0KTrm
iroiro710	2017/02/14 23:28:18	僕が以前、同じ内容のツイートした時は、リプ０の ファボ2で悲しくなってツイート消した事を思い出した！（笑） https://t.co/QvhtthnvZ4
nogizakaG18	2017/02/14 23:28:18	@nogi_773_773 \n回復した場合は同伴する方はもう決めているので厳しいですね…希望に沿えず、すみません…
saya_fskowd	2017/02/14 23:28:18	@saoriii__suki @Nakajin_sekaino わからんけどね>_<
k_syh0	2017/02/14 23:28:38	私が動かしてるキャラは女の子だし、公式設定で結婚相手がいるっていうのはもちろん受け入れるよ。もう一つ動かしてる方は男子キャラだけど、恋仲とかいらないから「関係不要」ってちゃんと書いてるよ。なのに告白されるってどういうこと！！！好きなのは嬉しいけど！！！！ごめんなさいだよ！！！
yuina_stt	2017/02/14 23:28:38	劇場版SAO楽しみすぎて…(((o(*ﾟ▽ﾟ*)o)))
amaiamakunai	2017/02/14 23:28:38	いつまででも待ってる〜会いたくて暗いよる〜ぅ〜〜♪
_zuuuuta	2017/02/14 23:28:38	@ryoooi_a2q4 \nインフル菌が欲しい
Mio_trainA520	2017/02/14 23:28:38	RT @kyokoringsummer: #天々座理世生誕祭2017 今朝は徹夜してしまったので、寝落ち寸前ですw フォロワーさんのリゼちゃんお祝いツイートやお返事は翌日以降に必ず送ります。改めてリゼちゃん誕生日おめでとう! これからもゴチうさ(とゆるゆりきんモザは特に)… 
XXXG00W0IFXV301	2017/02/14 23:28:38	RT @i_gyui: 初投稿、花騎士のカトレアさん。世界に愛されているツンデレ可愛いよ。 #花騎士 https://t.co/dvmzUFFf2r
sonia_omega	2017/02/14 23:28:38	@tipsguy_ @Gquyz @_Sylviq1001、おはよう。目覚めはどうだ？
tennistatsuaki	2017/02/14 23:28:38	@Kotone_FESTIVE \nお疲れ様！\n久々に会えてよかった！
whiteice1214	2017/02/14 23:28:38	@jinxfils0110 （傍から見たら何と戦っているかわからないがとりあえずどこかへ逃避しよう）\nわ・・・わかった！！！
shinnosuke464	2017/02/14 23:28:38	@sakura_miki0809 \nほんとそれな爆笑\nでも、加工を出そうか？
tmk727_mz	2017/02/14 23:28:38	@shimashima_iii \nりぷありがとうございます☺💕フォローさせていただきました！\nぜひぜひ仲良くしてくださいପ(꒪ˊ꒳ˋ꒪)ଓ
YURINA_H_LOVE01	2017/02/14 23:28:38	RT @DOUGA_OMOSIRO_0: モデルや有名人愛用\n泡を立てる手間もなく\nサロンのような仕上がりが\n自宅で実感出来ると\n話題の『炭酸オイルシャンプー』♪♪\nhttps://t.co/LJbOgrvPmw\nその効果は驚くほどの仕上がりで\n瞬時に髪をツヤのあるサラサ… 
nnk_ppp26	2017/02/14 23:28:39	@jojo_girl__ \n面白いを責めで行こうとしたわたしが馬鹿でした。\nで、風呂入ってないの何日目？
west_ber	2017/02/14 23:28:39	RT @HasidumeMomo: 前半見事に、ふんどし講座と化しました\nバレンタインツイキャス!\n〜恋の歌編〜にお付き合い頂き、ありがとうございました!\n\nチョコはプレゼント出来ないので\n新曲をご用意しまいた!\n受け取ってもらえて嬉しかったです´｀\n\n(スタッフさ… 
way0725	2017/02/14 23:28:39	どうしたらいいのかね〜\n\n 気持ちわかんないなぁ
gleeluvsi	2017/02/14 23:28:39	@_C_aaaazy うん！\nなんでだろうね？笑\n不思議だ🤔笑\n教えて欲しい。。。
419misato	2017/02/14 23:28:39	RT @dbmoon_akira: 作画を担当してる『症年症女』という漫画をジャンプSQで連載中です。\n（原作は西尾維新先生）\n現在単行本2巻まで発売！よろしくお願いします！\nhttps://t.co/5yyUPuHqtH https://t.co/3h532bYkef
_____8F_____	2017/02/14 23:28:39	いや、病んでたわ
mitaso518	2017/02/14 23:28:39	@paindante17 チョコ届いてないのかなー💦ダンテは皆に愛されてるよ💖
8xxxknpr	2017/02/14 23:28:39	すごーい！日付変わる前にもう一回だけあげときたいフレンズなのね！
n2_spade	2017/02/14 23:28:39	RT @jackiemopsy: 福島に関して壮絶的なニュースがあとからあとから日本のツイッターで流れてることを海外の人は知らないのと少し似ていて福島も移民も中東の戦争と違って国の外に報道されにくく「みえない戦争」
moga_dempa_225	2017/02/14 23:28:39	@dempagumi @fujitv 録画しまーす💤
ryo_trip	2017/02/14 23:28:39	知らない方だからどーしよもできんけど、ロゴの一部分を使っているようなグッズはやめた方がよいのではないでしょうかと思うんですが。
10neun	2017/02/14 23:28:39	@milkhobby めっちゃ回数こなしてました・・・
harononanaaka	2017/02/14 23:28:39	@hassh_nana \nなあ、やっぱりできひんかった( ´･ω･`)
ko_cha63	2017/02/14 23:28:39	@funyaco0402 \n\n丸々となってほしくて♡
yume327_music	2017/02/14 23:28:39	RT @wac_toriaezu: ラングドシャとランドグシャは未だにどっちが正解か自信ない\nどっちかというとランドが土砂で出来てるっぽいし、ラング（銀英伝）が愚者っぽいから更にややこしい
super_soda	2017/02/14 23:28:39	DVD持ってる(^q^)\nケダモノパンツも持ってる https://t.co/uubXRCTU5s
a_j_i__oO	2017/02/14 23:28:39	@karxa_ \nニッシーから、ヨッシー\nにゃんちゅう可愛いよな https://t.co/DUiM59rSi8
nutty1978	2017/02/14 23:28:40	ねまひょ
maitake_mental	2017/02/14 23:28:40	ねえ。早く戻ってきてよ。僕を捨てた人。早くきてよ。怖いよ。こんなところにひとりぼっちでほっとかれるのは。怖いよ。誰か助けて。もう悪いことしないから。ちゃんと言うこと聞くから。早く迎えに来てよご主人様……
L77Astra1	2017/02/14 23:28:40	そうだ、おやじバンドを探してみよう
candyhouse4	2017/02/14 23:28:39	クアトロでフラカン×バースデー観てきた(〃ω〃)\nライブにハマったきっかけのバンドがフラカンとミッシェル。\nバースデーになってからも一緒にフェスやイベントで見たことはあるけどツーマンなんて神ライブは初で、人生終わってもいいかもって… https://t.co/ozNUCGJCgV
K_cham_0601	2017/02/14 23:28:40	@naipi_pi \n\nあっ、バレた？？
axaxaxaya	2017/02/14 23:28:40	RT @canimejp: 【いよいよ明日開花】話題のイケメン役者育成ゲーム『A3!（エースリー）』、主題歌「MANKAI☆開花宣言」のCDが明日15日ついに発売です。きゃにめ特典は「繋がる！箱推しフライヤー（ポストカード4枚セット）」になります！… 
a_ic_3a	2017/02/14 23:28:40	@osyorokomakun めちゃめちゃ可愛いです(*^▽^*)💓💓
s_kajiji	2017/02/14 23:28:40	RT @egutakuya: バレンタイン楽しい＾＾  https://t.co/js4SVPrUqc https://t.co/c3Y8Vtvkiw https://t.co/WaZkl2huxB
t_abyss_nemesis	2017/02/14 23:28:40	@Bambi530 おめでとうございますー！
Live_for_Mocho	2017/02/14 23:28:40	@docpe_sg @kenny_desu 飲む
ILoveJi_young	2017/02/14 23:28:40	@hizmyit むりむりw
kanadeaoyagiii	2017/02/14 23:28:40	RT @nebe28: 『カルテット』は“ドラマ通”と“深読み”が生んだ“名作”＜反批判のドラマ批評２＞(鈴木祐司) - Y!ニュース https://t.co/qyWvCNUM8b\nそれはそれ、これはこれよな。こういうドラマ評が生まれてくれたことが純粋に嬉しい。
penyomn	2017/02/14 23:28:40	@Utori4545 おっつりーんでした＼(^o^)／🍅\nちゃんとトマトとザッハトルテ送っておいたのでご報告いたします。笑 https://t.co/yIlVCsdYU4
ActHara0004	2017/02/14 23:28:40	@ActHara0004 @hz_ca2 \nピチュー https://t.co/GC8VIK9fMM
S0LMAC	2017/02/14 23:28:40	お返ししなかったら間違いなく命が亡くなる相手だ\n3倍にして返すとかどうすんだ… https://t.co/KAWfEZGcHC
syuuuuP	2017/02/14 23:28:41	肉食いたいんでー ですかwニャ
IcFjs	2017/02/14 23:28:41	@RADWIMPS_2001_ \nなんでも呼びやすいように！！！！！
mukimuki0808	2017/02/14 23:28:41	@majimiracle2613 ここ一年くらい進撃ブームキテます(今更)😇😇😇😇 ユミル！クリスタぁぁぁぁー！！！！全然っっ！！！！了解しました！！！！！この2人かわいいよね‥うんうんっっ😭💕
Skull5ch	2017/02/14 23:28:41	Hikakinさんやっぱすげ〜（≧∇≦）
leaf_b_	2017/02/14 23:28:41	迎えにきたらただじゃおかないし
D3Zwv	2017/02/14 23:28:41	演技がもうずば抜けてらっしゃる
fafnir_little	2017/02/14 23:28:41	RT @D_UXA: ロイジャイをディスりたいけど、不快に思う人もいるから我慢する💦
harunaruha0416	2017/02/14 23:28:41	RT @dosokuho: 「もっと小さくやろ？」\nこれ大好き♥\n https://t.co/Gn8vI5hukV
0n1y05___	2017/02/14 23:28:41	RT @reco_oshirase: 【2/23（木）Hey!Say!JUMP有岡大貴くんからスペシャルメッセージ！】通常の「Hey!Say!7　UltraJUMP」（11:30ごろ～11:45ごろ）に加え、10時台に、有岡くんからのメッセージもオンエアー！#reco1134…
nanaoono0801	2017/02/14 23:28:41	RT @hai_furi: キャスト直筆サイン入りポスターのプレゼントキャンペーン開催！本アカウントをフォローの上、このツイートを期間内にRTして応募！詳細はhttps://t.co/RksMqr7p14  をご確認ください！　#はいふり https://t.co/vPC5mI…
shunshun21168	2017/02/14 23:28:41	@ikks5614 \nやったことありますが、意外と快適っすよね
mizuki_suko	2017/02/14 23:28:41	@rabit__oo 本当に可愛い
noreniro	2017/02/14 23:28:41	RT @hutarigohan: 【アイコンプレゼント！】\n ハッピーバレンタイン！ 2月14日ということで、『新米姉妹のふたりごはん』のアイコンをプレゼントいたします。添付のアイコンを保存の上、ぜひご利用ください。いつも応援ありがとうございます。これからも新米姉… 
sanqho	2017/02/14 23:28:40	RT @SNUPERJAPAN: おやすみ〜><\n\n#스누퍼 #상호 #SNUPER #サンホ #おやすみ https://t.co/yvWu8oWPJH
harumass_4	2017/02/14 23:28:41	@4ever_yukanyan \n満場一致の軽めだわ💭😮
chin_aochin29	2017/02/14 23:28:41	カ、カカカ……🤤🤤 https://t.co/0f7JBqsvN0
bb_jssyd	2017/02/14 23:28:42	RT @_xxx_GD_love: @bb_jssyd \n\n🌷あゆと仲良き??\n\n🌷みゆじよとも仲良くしようよ。。\n\n🌷絡みまそ。\n\n#いいねした人に思ってる事3個言う
Kyarameru_1122	2017/02/14 23:28:42	RT @shuoka1048596: けものフレンズ4話。砂漠をバスの上から見渡した時、僕の頭に過ったのは「なにもないねー！」だったが、実際のセリフは「砂がたくさんあるねー！」だった。僕は世界の何かを見落としてると気付かされた。
Nissynogizaka46	2017/02/14 23:28:42	@opatan_mi_o_na \nあぁぁ、みおなにれなちと不倫してることバレちゃったな〜😇
gail_otk_0628	2017/02/14 23:28:42	@miumiu05220 \n風俗嬢ってなあに？？？
kanszakisuki	2017/02/14 23:28:42	@f3V9gyKDvj0lwB7 おけけ
na_roachan	2017/02/14 23:28:42	RT @mori_o_o: 小日向美穂ちゃんのバレンタイン https://t.co/kmyHapRugF
nanase_rebirth	2017/02/14 23:28:42	@sousaku_toka000 レムルス(ドルチェ……チョコありがとう……)←直接脳内に語り掛けるスキルを覚えましたw\nいいのよ……本当に気が向いた時でいいのよ……！バレンタインにイラストいっぱい上げたとーかちゃんの意欲を私も見習わねば……！
yasakura_0210	2017/02/14 23:28:42	圧倒的誤字
BT_24_8	2017/02/14 23:28:42	@Kainyan_No1 \nありがとうございます！\n私はなんて呼んだらいいですか？💭
mokou10151015	2017/02/14 23:28:42	@mara_doona ( ﾟｰﾟ)ｳ ( ｡_｡)ﾝ
GoshiGoshi_Sasa	2017/02/14 23:28:42	@dep89ing ソウルメイト！！！！
tmmsssm	2017/02/14 23:28:42	@Kinjo_Yukito615 それな🍑🍑😂😂😂爆笑
new_express_500	2017/02/14 23:28:42	@SP_takoyaki 血糖
zetjet5	2017/02/14 23:28:42	画面左上のキンプロアイコンに反応しそうになった
oyk_oO	2017/02/14 23:28:42	RT @royz_705_kuina: 赤坂ブリッツお疲れでしたー！\nめっちゃ楽しかったよーーーーん\n\n#おたおめ昴\n#お疲れ自分 https://t.co/oCClymCpds
minamoto_TNL	2017/02/14 23:28:41	はじめて載った気がする https://t.co/LMmruyGIi3
YOU39_PB	2017/02/14 23:28:43	プリンミラーにしないと低速ゴミカスになるんだよなぁ
MHD_bot	2017/02/14 23:28:43	@gob67a (ﾟДﾟ)おはようございまーす
manajyunm	2017/02/14 23:28:43	人は自分の気持ち次第でどうにでも動くことができます。良いほうにも悪い方にも自分の心構え1つで変わっていくのですよ。
marinrin0731	2017/02/14 23:28:43	@yongmi_1 今年の夏また1番年ぶりにあいたいね🙈💓\nしのくぼデートしたい🦁
vermoutheaster	2017/02/14 23:28:43	RT @mas__yamazaki: 「金一族の権力世襲」という国家体制の基本構造を保ちつつ、金正恩氏個人を排除しようとする動きが北朝鮮の内外で生起した場合、金正男氏は「差し替え」の後継者となりうる人物だった。今年は、世界のあちこちで、何か大きな動きがあるかもしれない。\nhtt…
Chupacabras_MON	2017/02/14 23:28:43	中の人による完全手動？\nブルベリートレインにフォロられたのは納得行かないなぁ・・・
snsikmtcn	2017/02/14 23:28:43	優しくするのは 仲良くなりたいからじゃないの。\n既に貴方に 壁を作ってるだけよ。\n上から目線で勘違い やめてよね。
1171174649yuya	2017/02/14 23:28:43	@7777777H7777777 爆笑爆笑爆笑\n失礼しやした( ´•д•` )💦爆笑
e_maman	2017/02/14 23:28:43	RT @netsensor1: @youhohoi そうですね。事故当時、轢死中学生の像を米国大使館前に設置する動きもありましたが、ウィーン条約違反のため韓国政府が設置させませんでした。日本は舐められるって訳です。 https://t.co/Tr9KkEXoR6
sora_syo030511	2017/02/14 23:28:43	RT @KrbsCC_App: 大好評の「RPGシリーズ」に、「僧侶の緑間」と「アサシンの高尾」が登場！アバタードロップを使って交換ショップでGET出来ます！DLはこちら→https://t.co/ZIGhsCPw7l  #黒クロ #kurobas https://t.co/Y…
yuu_tvx2	2017/02/14 23:28:43	@rx0unicorn003 (｢ ￣ｰ￣) ﾄﾞﾚﾄﾞﾚ･･･
amase_U	2017/02/14 23:28:43	RT @hirason_travel: ビリが優勝するマラソン() https://t.co/kwyD8reVAw
hrn_arp	2017/02/14 23:28:43	今日は日を跨がずに寝よう(:3 っ )3
Dqrz4zrweBpEma	2017/02/14 23:28:43	RT @DJmo439CQGTSuX5: 知念ちゃん最高。 https://t.co/4PGPtvxyW2
MagikaruChef	2017/02/14 23:28:43	とりあえず、２週間で2000は超えた～(*´д｀*) https://t.co/Ub3IAHabM2
HaLkasu	2017/02/14 23:28:43	初めまして\n周りにモンストやってる人が少ないのでTwitter始めました\nとりあえずボックスの星６こんな感じです\nまだ初めて1年ちょいなんで下手くそかもしれませんが一緒にしてもいいよって人はよろしくお願いします… https://t.co/vRPuvEcsNV
kh_akle	2017/02/14 23:28:44	もうフォロワーさんにも気付かれてたかな？w フラはこの時間によく参上するってw
mikamama5959	2017/02/14 23:28:44	RT @mass10ve_news: ドラマ『嫌われる勇気』プレゼント・応募\nオープニングテーマNEWS『EMMA』CDを抽選で30名様にプレゼント\n\n応募締切\n2月15日23:59\n\n応募は公式サイトへ\n https://t.co/PqBl47I71o
NanashiMPRU	2017/02/14 23:28:44	@SikigamiHNQ 普通は村陣営が荒れるものなんですが、なんで観戦の人なのかとですね……
tatsuyan1456	2017/02/14 23:28:44	塾行って思ったのが制服っていいね。\nどんな奴でもそれなりにまともに見える
drrr_sky	2017/02/14 23:28:44	RT @J_KoRocK: 今日の公開収録で対決したROOT FIVEさんと！\n\n優しい方々で楽しかった。\nプライベートでご飯行けたら良いな^ ^\n\n#WEBER #ROOTFIVE https://t.co/QpHsOSOAAO
ohtakex	2017/02/14 23:28:44	RT @milcara: インタビューを受けるサーバルちゃんBB https://t.co/nSTaRGED9O
w____yd	2017/02/14 23:28:44	@a_y_jump \n\n遅い遅すぎる(｀_´）！！！\nゆあにも会いたいしさ〜(｀_´)！\nもう〜(｀_´)
U1193	2017/02/14 23:28:44	@kt_1173 チョコレートフォンデュって言ってみて！
sweet_rsk04	2017/02/14 23:28:44	@risa_pendel \nともにいきるぞ
RintarouOkabe	2017/02/14 23:28:44	@KurisuMakise_RO この白衣もそろそろ買い替えと言うのか・・・？！　＃bot返信
hid_chann	2017/02/14 23:28:44	@hsvnmt スコアクソ雑魚だけど😓
marimoko_pkg	2017/02/14 23:28:44	今日のワンドロ死ぬほど汚い
norasan9_21	2017/02/14 23:28:44	RT @s_daisuke0421: 槙野スゲーwww #urawareds https://t.co/AIlXG3Tf8x
kuro_owl_2314	2017/02/14 23:28:44	@Yukie12917Bot \nほんとに雪絵殿絵うまいでござるな...👏👏\nありがとう！！！保存した👌
Bokamim	2017/02/14 23:28:45	sakuzyoは神
nonko_kashi	2017/02/14 23:28:45	@atsumi_lefty_LM なんだろう負けた気分。。。季節なんて関係ないさ。。。あつみんはいつだってミンミンゼミさ。。。
kanagi_t	2017/02/14 23:28:45	@amifp_qjjmee 私も先輩のRTで知ってビックリした(；´Д｀)　周りが騒ぎ立てすぎずこれはこれで面白かったねーって結果で終わることを祈る…
nana__v6love	2017/02/14 23:28:45	@v6lovegoken_ \nうひゃーー！\n\nそれはやばい！！\n絶対無理やわ笑
cb2yk	2017/02/14 23:28:45	実家帰ったらクソ時間あるからガンプラ作るべき？(10年ぶりの試み)
smaeighter85	2017/02/14 23:28:45	@2min23 テムちゃん絶対にやけてるからミノの事かっこいいなぁって思ってるよー！バカップルなんだから！(どうぞ見せ付けてください)\n多分それwwえみちぃが良く行くみたいな事言ってたってオカンが言ってた気がするww\nはい！自他共に認めるオルモンペ！可愛くてねぇ😍
Nanami__Chiaki	2017/02/14 23:28:45	@wxri9 つらいの？
xxx____candy	2017/02/14 23:28:45	@r_mksn_p わたし行く現場は大体制限ないから30とか普通に買ってた時あったw w w w それでもバッジ無くならないくらいは量があったw w 歌い手闇が深いわ
y_kikyoya	2017/02/14 23:28:45	@urintoran 美しいよねー！くそぅぼくとさんめ！うらやましいぞ！（謎
EroSSWriter	2017/02/14 23:28:45	私のイラマ趣味を詰め込んだ二話がいいね30越えてました。みなさんありがとうございまーす！\n\nhttps://t.co/PqoxQwFd2X
bigi415	2017/02/14 23:28:45	あぶちゃん大淀に変えてデコイにしよかな・・・道中突破率が微妙になるかもだけど大北揃ってればまぁ
lanapoke_bot	2017/02/14 23:28:45	@1027satosere  \nおやすみなさい\nわたしも何か疲れてきました……
3ch_megane	2017/02/14 23:28:45	RT @bu0n0me: 秋組完全お見送り　#エースリー #A3 https://t.co/fUixfNkMhO
50Sn_game	2017/02/14 23:28:45	@moti_961110 課金未だに抵抗あり😂自分のお金となるとなあ〜うーむ｢(´へ｀;
deeebrill3	2017/02/14 23:29:01	君の脇腹にクルエルアズール
saho0605	2017/02/14 23:29:02	@morimonx_1207 \nそれはここでゆうことちゃうな（＾Ｏ＾）\nけそか（＾Ｏ＾）
TOMOA19	2017/02/14 23:29:02	RT @jsougu: 2/14\n\n成田空港\n\n平野紫耀\n岸優太\n神宮寺勇太\n岩橋玄樹\n\n旅立っていったそうです。
Mokkan0523	2017/02/14 23:29:01	RT @LoveLive_staff: ついに明後日15日に、4thシングル「もぎゅっと」発売ですよ！　そして今週末19日（日）には「μ's First LoveLive!」開催！ もちろん「秋葉原×ラブライブ！」キャンペーンも実施中。ラブライブ！Week　よろしくです Sun…
rayw__56	2017/02/14 23:29:02	@miiryon \nでも夏のがいやっっ(。_。)\n冬なら寒かったら何かしら着ればええやん！でも夏は脱げんからどーしようもできん✊🔥\n春と秋が好き～🌷🍁🍀🍄\nどーいたしまして♡♡笑
chu___san_	2017/02/14 23:29:02	RT @yunamaru926: なんか10代〜20代女子の好きなマンガランキングっての見てたんだけど、これがオタクとキラキラ一般女子との差なのか……と痛感している https://t.co/vKBNmuWC5m
yata_crow	2017/02/14 23:29:02	@fujisane ジョン南無(。-`人´-)
kdk75_bot	2017/02/14 23:29:02	「キセキの黄瀬気に入った！」「ほお」「黄瀬の着せ替え！」「はあ」「黄瀬の木、成長！」「へえ」「黄瀬の無き姓！」「えっ？」「えっ」「いや、伊月さんが俺の姓になるんスよね？俺の姓はなくなら…痛っ！イタタタタすみません！伊月涼太でもい…痛え！そういうことじゃない？！」
1010_sennju	2017/02/14 23:29:02	RT @monaka_matuka: （意外と知らない人多いけど、15日からのおそ松さんのローソンコラボぬいと缶バッジとクリアファイルは受注販売決定したから、近くに取り扱い店舗ない人は通販をご利用ください……。転売ヤーから買っちゃダメよ……。） https://t.co/ORv…
yuki_0701_777	2017/02/14 23:29:02	鹿島のバレンタイングラが、えっ、これあなたにあげるものじゃないですよ、キモいです。みたいな風に見えると聞いてからそうとしか見えなくなってしまった。
CoD_plzkbot	2017/02/14 23:29:02	RT @pqvo_: bo3SR3on3相手募集\n猛者×マナー◯でお願いします\nplzbo3
___10139	2017/02/14 23:29:02	また今日も寝るの1:00すぎちゃうじゃん 平日は早く寝たいのに！！！
yusuke__kamiji_	2017/02/14 23:29:02	ラララ～って、スキップしながら♪
RyutoTS	2017/02/14 23:29:02	これ1回しかプレイしたことなかったんだけどハード付くとか16でしょ https://t.co/zEtusv4dKR
SRN_1_	2017/02/14 23:29:02	やってんの俺だけじゃね
honappi	2017/02/14 23:29:01	なんでガラガラに空いてる電車で隣に座ってくるのん( 　*'-' ))`-' )
bnkysitakunaai	2017/02/14 23:29:01	@duf30may うぇい〜😎
kidsmini_y30	2017/02/14 23:29:03	アサシン クリード4　ブラックフラッグ攻略Wiki\nhttps://t.co/TvYAptl9mA
Geth06	2017/02/14 23:29:03	@Ututtyi \nなるほど、ありがとうございます。\nご教授感謝です。
silveon_SA	2017/02/14 23:29:03	何gかかるかは知らない
AKarura	2017/02/14 23:29:03	@reds0920 @rr___fuck もあなはりさと見に行く
amnos0125390628	2017/02/14 23:29:03	RT @serubora: トゥットゥルルー、トゥルットゥルルー！\nトゥットゥルルー、トゥルットゥルルー！\n\nwwチョコ0個ディスコ🕺wwww\nwwwチョコ0個ディスコ🕺ww\nチョコ0個ディスコ🕺wwww\nチョコ0個、ww\nディスコ\(ё)/wwww
keNmisa521	2017/02/14 23:29:03	@tah_70 \nたっくんありがとう〜(^_-)
onecoin_tabi	2017/02/14 23:29:03	RT @kimu_IRL: フラットデザインに再設計した鉛筆型ペンを公開しました。ボタンを使う方もそうでない方にも持ちやすいペンとなりました。 https://t.co/kfo9D9bs6W
RapidStar221	2017/02/14 23:29:03	道中大破か…
BR_kenken	2017/02/14 23:29:03	@invisiblefate できるならね……
AstSunset	2017/02/14 23:29:04	としたい待機 #agqr #toshitai
ym_yuzumaki	2017/02/14 23:29:04	しんぱちが巨根っていうのも良いよな…
HakaishinY	2017/02/14 23:29:04	就寝準備(｀・ω・´)ゞ
kkk_bts7	2017/02/14 23:29:04	@whatsup70chan そうりゅうま🗿\nクソイライラほんとうぜえwwwwww
percussion_info	2017/02/14 23:29:04	マンボ No. 5（打楽器7重奏）: 商品名(アーティスト名), Mambo No. 5／マンボ No. 5（打楽器7重奏）. 商品番号, Y-HL04157700. 通常価格, 5,000円(税込5,400円).… https://t.co/ZIzFSW3h9J #打楽器
_NEWS_love_0915	2017/02/14 23:29:04	RT @NEWS_Kchyan0501: #この男の子知ってる人で1000RT目指す \nよゆーで１０００RT越えると思う！！✨\n\n#EMMA \n#RTした人全員フォローする https://t.co/m5vU64TJeW
Z20soarer	2017/02/14 23:29:04	@genya443 おやありです
